DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
131905228,01/23/2013,01/22/2013,0830,19,Mission,1916,310,BURGLARY,0344,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13000    JAMIE                        AV,,"(34.3064, -118.4466)"
131905272,01/24/2013,01/23/2013,1230,19,Mission,1974,310,BURGLARY,0344 1606,67,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14500    OSBORNE                      ST,,"(34.2332, -118.4481)"
131905364,01/25/2013,01/24/2013,0830,19,Mission,1912,310,BURGLARY,0344 1601 0321,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13700    GLENOAKS                     BL,,"(34.3205, -118.4664)"
131905390,01/25/2013,01/21/2013,1330,19,Mission,1906,310,BURGLARY,1609 0344,70,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13400    ALMETZ                       ST,,"(34.3275, -118.4247)"
131905402,01/25/2013,01/25/2013,1400,19,Mission,1979,310,BURGLARY,1607 0344,42,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8900    LEV                          AV,,"(34.2315, -118.4135)"
131905423,01/26/2013,01/05/2013,0900,19,Mission,1993,310,BURGLARY,0344 1402,36,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8000    BURNET                       AV,,"(34.2164, -118.4636)"
131905426,01/26/2013,01/26/2013,0020,19,Mission,1912,310,BURGLARY,0344 1402,37,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,14000    CAROL                        LN,,"(34.3199, -118.4798)"
131905456,01/26/2013,01/26/2013,0810,19,Mission,1999,310,BURGLARY,1402 0344,40,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8000    ALLOTT                       AV,,"(34.2161, -118.4276)"
131905462,01/27/2013,01/26/2013,1700,19,Mission,1902,310,BURGLARY,0344,45,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13700    DRONFIELD                    AV,,"(34.321, -118.4542)"
131905464,01/27/2013,01/26/2013,1610,19,Mission,1943,310,BURGLARY,0344,34,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14500    FOX                          ST,,"(34.2697, -118.4488)"
131905586,01/29/2013,01/28/2013,0800,19,Mission,1981,310,BURGLARY,0344,71,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8600    MARKLEIN                     AV,,"(34.2265, -118.4709)"
131905686,01/30/2013,01/29/2013,2350,19,Mission,1906,310,BURGLARY,0314 1813 1609,,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,13400    RAVEN                        ST,,"(34.3234, -118.4206)"
131905875,02/01/2013,01/31/2013,1430,19,Mission,1912,310,BURGLARY,0344 1402 1607,42,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,13600    WOODCOCK                     AV,,"(34.3189, -118.4743)"
131905935,02/02/2013,02/01/2013,2340,19,Mission,1988,310,BURGLARY,0314 0344,55,F,H,501,SINGLE FAMILY DWELLING,,,JA,Juv Arrest,310,,,,8900    WOODALE                      AV,,"(34.2317, -118.4186)"
131905936,02/02/2013,02/01/2013,0740,19,Mission,1955,310,BURGLARY,0344,50,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10500    WOODALE                      AV,,"(34.2616, -118.45)"
131905937,02/02/2013,02/01/2013,0300,19,Mission,1987,310,BURGLARY,0344,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8900    SYLMAR                       AV,,"(34.2316, -118.4457)"
131906027,02/03/2013,02/03/2013,1500,19,Mission,1954,310,BURGLARY,0344,48,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,15100    DEVONSHIRE                   ST,,"(34.2573, -118.4609)"
131906119,02/05/2013,02/04/2013,0650,19,Mission,1907,310,BURGLARY,0344,37,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13000    ALEXANDER                    ST,,"(34.3041, -118.4162)"
131906130,02/05/2013,02/01/2013,2100,19,Mission,1909,310,BURGLARY,0344,26,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12700    LAZARD                       ST,,"(34.3184, -118.4093)"
131906467,02/12/2013,02/11/2013,1650,19,Mission,1935,310,BURGLARY,0344 0321 1606,56,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14700    SAN FERNANDO MISSION         BL,,"(34.2764, -118.4536)"
131906485,02/12/2013,02/12/2013,1315,19,Mission,1959,310,BURGLARY,0314,50,M,W,501,SINGLE FAMILY DWELLING,512,MACE/PEPPER SPRAY,IC,Invest Cont,310,,,,10200    ARLETA                       AV,,"(34.2555, -118.4403)"
131906524,02/13/2013,02/12/2013,1130,19,Mission,1962,310,BURGLARY,0344,57,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9600    SALOMA                       AV,,"(34.245, -118.4579)"
131906527,02/13/2013,02/12/2013,0845,19,Mission,1962,310,BURGLARY,0344 0321,35,M,F,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9400 N  HENDRIX                      LN,,"(34.2419, -118.4581)"
131906675,02/15/2013,02/15/2013,0840,19,Mission,1944,310,BURGLARY,0321 0344,28,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,11100    RINCON                       AV,,"(34.2722, -118.4453)"
131906697,02/16/2013,02/16/2013,0005,19,Mission,1904,310,BURGLARY,0358 0314 0344,60,M,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,14000    TYLER                        ST,,"(34.3236, -118.4383)"
131906989,02/21/2013,02/18/2013,0800,19,Mission,1916,310,BURGLARY,0344 1606,40,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14000    SAYRE                        ST,,"(34.3061, -118.4383)"
131906990,02/21/2013,02/19/2013,0530,19,Mission,1916,310,BURGLARY,0344 1606 1402,57,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,14100    SAYRE                        ST,,"(34.304, -118.4406)"
131907064,02/22/2013,02/21/2013,0900,19,Mission,1991,310,BURGLARY,0344 1607,56,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8000    LANGDON                      AV,,"(34.216, -118.4678)"
131907331,02/26/2013,02/25/2013,1000,19,Mission,1921,310,BURGLARY,0344,26,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,12400    TELFAIR                      AV,,"(34.2968, -118.463)"
131907361,02/23/2013,02/07/2013,1200,19,Mission,1943,310,BURGLARY,0352,55,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,11000    MEMORY PARK                  AV,,"(34.2698, -118.4622)"
131907404,02/27/2013,02/26/2013,1315,19,Mission,1943,310,BURGLARY,1607 0344,54,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,11000    NOBLE                        AV,,"(34.2693, -118.4596)"
131907456,02/28/2013,02/26/2013,2100,19,Mission,1983,310,BURGLARY,0344,41,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,8400    BURNET                       AV,,"(34.2231, -118.4633)"
131907498,02/28/2013,01/27/2013,0630,19,Mission,1913,310,BURGLARY,0344,71,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14700    TYLER                        ST,,"(34.3103, -118.4532)"
131907550,03/01/2013,03/01/2013,1100,19,Mission,1907,310,BURGLARY,1402,57,F,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,998,,,13400    VAIL                         LN,,"(34.312, -118.4246)"
131907618,03/02/2013,03/02/2013,1400,19,Mission,1962,310,BURGLARY,1607,45,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9700    NATICK                       AV,,"(34.2461, -118.4539)"
131907661,03/02/2013,01/27/2013,1100,19,Mission,1998,310,BURGLARY,0344 1601,25,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8000    WAKEFIELD                    AV,,"(34.2171, -118.439)"
131907798,03/05/2013,03/05/2013,1030,19,Mission,1962,310,BURGLARY,0344 0321,53,M,A,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14900    PLUMMER                      ST,,"(34.2427, -118.4569)"
131907983,03/08/2013,03/08/2013,1200,19,Mission,1962,310,BURGLARY,0344 0321,59,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9500    NATICK                       AV,,"(34.2427, -118.4569)"
131908009,03/09/2013,03/02/2013,2130,19,Mission,1999,310,BURGLARY,0344 0314,29,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,7800    WOODMAN                      AV,,"(34.2124, -118.4309)"
131908180,03/12/2013,03/12/2013,1000,19,Mission,1905,310,BURGLARY,0344 1606,37,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13700    ASTORIA                      ST,,"(34.3182, -118.4313)"
131908206,03/12/2013,03/11/2013,0930,19,Mission,1906,310,BURGLARY,0344,22,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13400    DYER                         ST,,"(34.3208, -118.4246)"
131908217,03/12/2013,03/12/2013,0915,19,Mission,1998,310,BURGLARY,0344,40,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14000    STAGG                        ST,,"(34.2124, -118.4385)"
131908265,03/13/2013,03/13/2013,1330,19,Mission,1925,310,BURGLARY,0314 0344 0448 1606,62,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,14300    AZTEC                        ST,,"(34.2962, -118.4448)"
131908286,03/13/2013,03/12/2013,1930,19,Mission,1959,310,BURGLARY,0329 1601 1609 0358 0344,84,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13800    CARL                         ST,,"(34.2549, -118.4339)"
131908294,03/14/2013,03/10/2013,0600,19,Mission,1987,310,BURGLARY,0344,27,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8300    SYLMAR                       AV,,"(34.2226, -118.4417)"
131908423,03/17/2013,03/15/2013,2100,19,Mission,1931,310,BURGLARY,0314 0344,87,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,15100    MISSION HILLS                RD,,"(34.2816, -118.4611)"
131908430,03/17/2013,03/15/2013,0930,19,Mission,1979,310,BURGLARY,1307 0344 0321,60,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8900    STANWIN                      AV,,"(34.2315, -118.4168)"
131908449,03/17/2013,03/17/2013,2040,19,Mission,1906,310,BURGLARY,1601 0321 1309 0326 0327 0344,59,M,F,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,14000    RABBIT                       RD,,"(34.3287, -118.4286)"
131908461,03/17/2013,03/16/2013,1100,19,Mission,1916,310,BURGLARY,0321,77,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13900    SAYRE                        ST,,"(34.3068, -118.4376)"
131908510,03/18/2013,03/18/2013,1340,19,Mission,1962,310,BURGLARY,1606 0202 1420 1402 0344,31,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,9800    DREAMS                       LN,,"(34.25, -118.4573)"
131908556,03/18/2013,03/18/2013,1000,19,Mission,1904,310,BURGLARY,0344,62,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14000    BARNER                       AV,,"(34.3264, -118.4373)"
131908557,03/18/2013,03/18/2013,1830,19,Mission,1958,310,BURGLARY,1501 0329,55,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14100    JOUETT                       ST,,"(34.2489, -118.4403)"
131908631,03/20/2013,03/19/2013,1100,19,Mission,1956,310,BURGLARY,1609 0344 0321,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14900    MAYALL                       ST,,"(34.2536, -118.4565)"
131908647,03/20/2013,03/19/2013,1525,19,Mission,1959,310,BURGLARY,1609 0344,55,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14200    PAXTON                       ST,,"(34.2617, -118.4426)"
131908662,03/20/2013,03/19/2013,2130,19,Mission,1931,310,BURGLARY,1606 0344,87,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,15100    MISSION HILLS                RD,,"(34.2816, -118.4611)"
131908765,03/21/2013,03/20/2013,2000,19,Mission,1967,310,BURGLARY,0344,76,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13900    TERRA BELLA                  ST,,"(34.2457, -118.4357)"
131908774,03/21/2013,03/04/2013,1400,19,Mission,1962,310,BURGLARY,0344 1607,43,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9800    DREAMS                       LN,,"(34.25, -118.4573)"
131908794,03/21/2013,03/21/2013,0615,19,Mission,1904,310,BURGLARY,0321 0344 0352 1606,33,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13700    GLADSTONE                    AV,,"(34.3209, -118.4413)"
131908842,03/23/2013,03/22/2013,0900,19,Mission,1945,310,BURGLARY,0344,37,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10700    CEDROS                       AV,,"(34.2645, -118.4534)"
131908857,03/23/2013,03/21/2013,0900,19,Mission,1915,310,BURGLARY,0344,51,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14400    ORO GRANDE                   ST,,"(34.3045, -118.4482)"
131908982,03/25/2013,03/25/2013,0840,19,Mission,1995,310,BURGLARY,0344,45,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8000    NATICK                       AV,,"(34.2161, -118.4544)"
131909069,03/27/2013,03/25/2013,2000,19,Mission,1904,310,BURGLARY,0344 0321 1607,43,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13500    POLK                         ST,,"(34.3275, -118.4298)"
131909070,03/27/2013,03/27/2013,2000,19,Mission,1944,310,BURGLARY,0344,35,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14100    DAUBERT                      ST,,"(34.2731, -118.4405)"
131909134,03/27/2013,03/24/2013,1000,19,Mission,1925,310,BURGLARY,0344,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14500    RAVEN                        ST,,"(34.2989, -118.448)"
131909322,03/29/2013,03/01/2013,0830,19,Mission,1909,310,BURGLARY,0344,48,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13700    GAVINA                       AV,,"(34.3213, -118.4039)"
131909361,03/31/2013,03/30/2013,1800,19,Mission,1979,310,BURGLARY,0344,58,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9000    BARTEE                       AV,,"(34.2324, -118.4134)"
131909362,03/31/2013,03/30/2013,1200,19,Mission,1969,310,BURGLARY,0344,45,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13000    BRACKEN                      ST,,"(34.2387, -118.4182)"
131909446,04/02/2013,03/31/2013,1200,19,Mission,1902,310,BURGLARY,0344,50,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,15000    ROXFORD                      ST,,"(34.3219, -118.4602)"
131909494,04/03/2013,04/02/2013,0700,19,Mission,1988,310,BURGLARY,0344 1609,47,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13200    CROWLEY                      ST,,"(34.2299, -118.4197)"
131909527,04/04/2013,04/01/2013,1530,19,Mission,1964,310,BURGLARY,0344 0321,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,14600    TUPPER                       ST,,"(34.2391, -118.4502)"
131909530,04/04/2013,04/02/2013,1200,19,Mission,1977,310,BURGLARY,0344,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13200    BRANFORD                     ST,,"(34.235, -118.4213)"
131909795,04/09/2013,04/08/2013,0800,19,Mission,1979,310,BURGLARY,1609 0344,34,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13000    OTTOMAN                      ST,,"(34.2374, -118.4164)"
131909853,04/09/2013,04/09/2013,0930,19,Mission,1977,310,BURGLARY,0344,59,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8700    SNOWDEN                      AV,,"(34.228, -118.4326)"
131909898,04/10/2013,04/10/2013,0805,19,Mission,1977,310,BURGLARY,1607 0344,54,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13500    BRACKEN                      ST,,"(34.2323, -118.4266)"
131909959,04/11/2013,03/01/2013,1500,19,Mission,1993,310,BURGLARY,0329,57,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8100    WISNER                       AV,,"(34.2179, -118.4627)"
131909973,04/11/2013,04/09/2013,1700,19,Mission,1909,310,BURGLARY,0344,76,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13600    GAVINA                       AV,,"(34.3185, -118.4008)"
131910265,04/16/2013,04/16/2013,0930,19,Mission,1924,310,BURGLARY,0314 0202 0345 0344 1402,,M,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998,,,SAN FERNANDO                 RD,POLK                         ST,"(34.2992, -118.4592)"
131910271,04/16/2013,04/13/2013,1400,19,Mission,1913,310,BURGLARY,0344 1601,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13200    DE FOE                       AV,,"(34.3104, -118.4585)"
131910405,04/17/2013,04/17/2013,1400,19,Mission,1961,310,BURGLARY,1602 0321 0344 0317 1309 1607 0906,83,F,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,9300    ORION                        AV,,"(34.2392, -118.4719)"
131910432,04/18/2013,04/17/2013,0700,19,Mission,1944,310,BURGLARY,0344,56,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,13900    GINGER                       LN,,"(34.2742, -118.4374)"
131910442,04/18/2013,04/18/2013,0700,19,Mission,1988,310,BURGLARY,0344,60,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8900    MERCEDES                     AV,,"(34.2312, -118.4193)"
